@RELATION "Sound_Gestures: -C 2"

@ATTRIBUTE gesture {tap, slap, stroke, tickle, rub, scratch}
@ATTRIBUTE place {left_arm, right_arm, belly}
@ATTRIBUTE pitchFFT_1 REAL
@ATTRIBUTE pitchFFTMin_1 REAL
@ATTRIBUTE pitchFFTMax_1 REAL
@ATTRIBUTE pitchFFTDif_1 REAL
@ATTRIBUTE pitchAutocorrelation_1 REAL
@ATTRIBUTE pitchAutocorrelationMin_1 REAL
@ATTRIBUTE pitchAutocorrelationMax_1 REAL
@ATTRIBUTE pitchAutocorrelationDif_1 REAL
@ATTRIBUTE pitchWavelet_1 REAL
@ATTRIBUTE pitchWaveletMin_1 REAL
@ATTRIBUTE pitchWaveletMax_1 REAL
@ATTRIBUTE pitchWaveletDif_1 REAL
@ATTRIBUTE centroide_1 REAL
@ATTRIBUTE centroideMin_1 REAL
@ATTRIBUTE centroideMax_1 REAL
@ATTRIBUTE centroideDif_1 REAL
@ATTRIBUTE rollOff_1 REAL
@ATTRIBUTE rollOffMin_1 REAL
@ATTRIBUTE rollOffMax_1 REAL
@ATTRIBUTE rollOffDif_1 REAL
@ATTRIBUTE ganancia_1 REAL
@ATTRIBUTE flux_1 REAL
@ATTRIBUTE fluxMin_1 REAL
@ATTRIBUTE fluxMax_1 REAL
@ATTRIBUTE fluxDif_1 REAL
@ATTRIBUTE SNR_1 REAL
@ATTRIBUTE SNRMax_1 REAL
@ATTRIBUTE zeroXMean_1 REAL
@ATTRIBUTE ZCRmin_1 REAL
@ATTRIBUTE ZCRmax_1 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_1 REAL
@ATTRIBUTE numWordsMinute_1 REAL
@ATTRIBUTE duration_1 REAL
@ATTRIBUTE pitchFFT_2 REAL
@ATTRIBUTE pitchFFTMin_2 REAL
@ATTRIBUTE pitchFFTMax_2 REAL
@ATTRIBUTE pitchFFTDif_2 REAL
@ATTRIBUTE pitchAutocorrelation_2 REAL
@ATTRIBUTE pitchAutocorrelationMin_2 REAL
@ATTRIBUTE pitchAutocorrelationMax_2 REAL
@ATTRIBUTE pitchAutocorrelationDif_2 REAL
@ATTRIBUTE pitchWavelet_2 REAL
@ATTRIBUTE pitchWaveletMin_2 REAL
@ATTRIBUTE pitchWaveletMax_2 REAL
@ATTRIBUTE pitchWaveletDif_2 REAL
@ATTRIBUTE centroide_2 REAL
@ATTRIBUTE centroideMin_2 REAL
@ATTRIBUTE centroideMax_2 REAL
@ATTRIBUTE centroideDif_2 REAL
@ATTRIBUTE rollOff_2 REAL
@ATTRIBUTE rollOffMin_2 REAL
@ATTRIBUTE rollOffMax_2 REAL
@ATTRIBUTE rollOffDif_2 REAL
@ATTRIBUTE ganancia_2 REAL
@ATTRIBUTE flux_2 REAL
@ATTRIBUTE fluxMin_2 REAL
@ATTRIBUTE fluxMax_2 REAL
@ATTRIBUTE fluxDif_2 REAL
@ATTRIBUTE SNR_2 REAL
@ATTRIBUTE SNRMax_2 REAL
@ATTRIBUTE zeroXMean_2 REAL
@ATTRIBUTE ZCRmin_2 REAL
@ATTRIBUTE ZCRmax_2 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_2 REAL
@ATTRIBUTE numWordsMinute_2 REAL
@ATTRIBUTE duration_2 REAL
@ATTRIBUTE pitchFFT_3 REAL
@ATTRIBUTE pitchFFTMin_3 REAL
@ATTRIBUTE pitchFFTMax_3 REAL
@ATTRIBUTE pitchFFTDif_3 REAL
@ATTRIBUTE pitchAutocorrelation_3 REAL
@ATTRIBUTE pitchAutocorrelationMin_3 REAL
@ATTRIBUTE pitchAutocorrelationMax_3 REAL
@ATTRIBUTE pitchAutocorrelationDif_3 REAL
@ATTRIBUTE pitchWavelet_3 REAL
@ATTRIBUTE pitchWaveletMin_3 REAL
@ATTRIBUTE pitchWaveletMax_3 REAL
@ATTRIBUTE pitchWaveletDif_3 REAL
@ATTRIBUTE centroide_3 REAL
@ATTRIBUTE centroideMin_3 REAL
@ATTRIBUTE centroideMax_3 REAL
@ATTRIBUTE centroideDif_3 REAL
@ATTRIBUTE rollOff_3 REAL
@ATTRIBUTE rollOffMin_3 REAL
@ATTRIBUTE rollOffMax_3 REAL
@ATTRIBUTE rollOffDif_3 REAL
@ATTRIBUTE ganancia_3 REAL
@ATTRIBUTE flux_3 REAL
@ATTRIBUTE fluxMin_3 REAL
@ATTRIBUTE fluxMax_3 REAL
@ATTRIBUTE fluxDif_3 REAL
@ATTRIBUTE SNR_3 REAL
@ATTRIBUTE SNRMax_3 REAL
@ATTRIBUTE zeroXMean_3 REAL
@ATTRIBUTE ZCRmin_3 REAL
@ATTRIBUTE ZCRmax_3 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_3 REAL
@ATTRIBUTE numWordsMinute_3 REAL
@ATTRIBUTE duration_3 REAL
@ATTRIBUTE pitchFFT_4 REAL
@ATTRIBUTE pitchFFTMin_4 REAL
@ATTRIBUTE pitchFFTMax_4 REAL
@ATTRIBUTE pitchFFTDif_4 REAL
@ATTRIBUTE pitchAutocorrelation_4 REAL
@ATTRIBUTE pitchAutocorrelationMin_4 REAL
@ATTRIBUTE pitchAutocorrelationMax_4 REAL
@ATTRIBUTE pitchAutocorrelationDif_4 REAL
@ATTRIBUTE pitchWavelet_4 REAL
@ATTRIBUTE pitchWaveletMin_4 REAL
@ATTRIBUTE pitchWaveletMax_4 REAL
@ATTRIBUTE pitchWaveletDif_4 REAL
@ATTRIBUTE centroide_4 REAL
@ATTRIBUTE centroideMin_4 REAL
@ATTRIBUTE centroideMax_4 REAL
@ATTRIBUTE centroideDif_4 REAL
@ATTRIBUTE rollOff_4 REAL
@ATTRIBUTE rollOffMin_4 REAL
@ATTRIBUTE rollOffMax_4 REAL
@ATTRIBUTE rollOffDif_4 REAL
@ATTRIBUTE ganancia_4 REAL
@ATTRIBUTE flux_4 REAL
@ATTRIBUTE fluxMin_4 REAL
@ATTRIBUTE fluxMax_4 REAL
@ATTRIBUTE fluxDif_4 REAL
@ATTRIBUTE SNR_4 REAL
@ATTRIBUTE SNRMax_4 REAL
@ATTRIBUTE zeroXMean_4 REAL
@ATTRIBUTE ZCRmin_4 REAL
@ATTRIBUTE ZCRmax_4 REAL
@ATTRIBUTE ZCRmax_minus_ZCRmin_4 REAL
@ATTRIBUTE numWordsMinute_4 REAL
@ATTRIBUTE duration_4 REAL

@DATA
tickle,right_arm,1022.32,93.75,1406.25,1312.5,1343.57,380.952,2000.0,1619.05,48.6322,0.0,1021.28,1021.28,1999.04,1627.17,2506.66,879.495,1165.18,750.0,1406.25,656.25,0.009803,0.655387,0.176481,1.07853,0.902045,37.5178,123.502,28.2381,15.0,104.0,89.0,830.769,866.667,881.757,93.75,1875.0,1781.25,1030.96,380.952,2666.67,2285.71,0.0,0.0,0.0,0.0,2407.05,1241.11,4286.13,3045.02,1657.09,187.5,4312.5,4125.0,0.014396,0.795923,0.414053,1.0967,0.682649,44.5923,185.207,26.9189,5.0,44.0,39.0,986.301,973.333,191.964,93.75,281.25,187.5,393.407,380.952,444.444,63.4921,0.0,0.0,0.0,0.0,1423.97,943.246,2248.75,1305.51,205.357,187.5,281.25,93.75,0.005257,0.330669,0.11903,0.643244,0.524214,24.9169,37.3566,6.38095,3.0,15.0,12.0,752.28,877.333,557.566,93.75,1687.5,1593.75,617.902,380.952,2400.0,2019.05,21.822,0.0,228.571,228.571,1878.47,1389.36,2639.75,1250.39,769.737,93.75,1687.5,1593.75,0.00575,0.669751,0.184984,1.17485,0.989866,15.3379,21.2547,10.7368,0.0,20.0,20.0,902.579,930.667
slap,belly,1025.892345,874.264007,1205.814047,253.928505,1350.723501,930.305011,1843.299315,781.883409,50.494918,0.0,175.682936,53.951236,2074.895394,1661.425289,2204.598808,1003.321439,1115.094691,979.6214,1312.5,283.674796,0.012184,0.5292,0.417433,0.723508,0.174535,10.079763,35.126678,26.860269,23.420994,31.135463,13.832982,2256.934718,67.577383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.807587,167.525319,187.5,8.550236,420.248264,380.952,471.781561,162.607565,3.069892,0.0,289.865318,223.667043,1829.861697,1158.880548,2849.941676,1362.333508,445.061776,93.75,1867.469064,1429.046704,0.036681,0.577116,0.307984,0.887637,0.602237,198.238752,542.943499,18.514451,3.123513,31.043341,36.192638,903.188297,48.372232,1533.010086,1349.576912,1726.061841,212.540245,2142.058496,1533.507108,2039.697468,287.570897,0.0,0.0,0.0,0.0,2396.023228,1920.7423,3061.287572,1421.253295,1814.511129,1500.588432,2431.815856,740.281093,0.008103,0.535299,0.435757,0.782702,0.209508,20.11662,24.994157,32.400338,22.336129,42.801253,12.475352,2711.14068,44.876916
scratch,left_arm,1225.401138,843.75,2277.8652,1524.415835,1575.164047,963.203322,3000.0,2197.597864,22.898017,0.0,659.901336,892.322802,2655.076606,2116.334327,3864.245483,1834.010568,1948.569149,1125.0,3413.864718,2301.460746,0.068158,0.587584,0.348985,0.853087,0.503299,57.409022,78.659086,38.475182,22.235002,51.390915,27.745102,421.783702,857.529894,998.066296,780.576648,1161.397792,331.818049,1560.273811,1147.09723,2000.0,776.127727,294.236954,0.0,1191.271333,1199.638145,1973.924712,1485.718472,1708.695733,301.338617,1047.363134,937.5,1125.0,187.5,0.007856,0.490022,0.344297,0.715874,0.372537,7.983179,12.621508,23.250813,20.999737,26.494694,6.04532,908.349522,755.192571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tickle,belly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.015,93.75,4593.75,4500.0,457.365,380.952,6000.0,5619.05,13.6041,0.0,345.324,345.324,1749.28,852.011,3945.01,3093.0,541.596,187.5,4218.75,4031.25,0.008905,0.523003,0.198616,1.0577,0.859083,44.6528,172.675,15.25,4.0,52.0,48.0,492.701,1826.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
slap,left_arm,1231.051125,258.842059,2437.5,1926.5835,1791.279635,562.32144,3088.309864,2439.404889,109.362559,0.0,819.179389,825.629214,2992.449378,1845.321527,4031.316541,2201.539559,2207.93586,939.209069,2866.400962,1852.274149,0.02853,0.752102,0.536876,1.020757,0.475084,151.289642,1327.55842,40.986856,21.387939,66.826058,45.689351,822.667214,181.55412,943.909836,96.862814,1768.10964,1505.468072,1194.938645,467.477881,2591.474392,2160.361158,36.030374,0.0,135.839409,440.90962,1961.417555,1163.912756,2597.31823,1387.780108,1113.952516,478.845534,1616.106369,1190.916888,0.008704,0.688468,0.421392,1.185178,0.768427,34.601246,108.662574,31.470164,14.973902,75.393285,31.580795,1447.385262,115.120221,165.184786,93.75,338.121256,276.195755,411.625729,380.952,483.666868,83.184934,0.0,0.0,0.0,0.0,1337.301092,867.711826,1853.504299,1027.879955,307.940064,187.5,428.886536,145.521822,0.007963,0.613107,0.327087,0.968698,0.618748,39.889455,34.024798,10.304662,3.16161,28.670702,42.95318,979.449844,25.631073,1578.751662,301.382905,1941.765145,1418.706556,1213.516839,380.952,2774.449198,2542.721011,42.815509,0.0,358.26795,530.085725,2092.947476,1145.373635,3701.425525,2530.218849,1393.865139,175.724386,2766.266626,2356.011573,0.016939,0.73551,0.329387,1.23094,0.516039,87.314939,196.283768,25.485116,3.245725,41.477265,38.58182,997.885453,153.254532
scratch,belly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,93.75,375.0,281.25,450.916,380.952,631.579,250.627,18.5185,0.0,333.333,333.333,2234.37,1119.91,2642.93,1523.02,744.792,281.25,1312.5,1031.25,0.004217,0.671605,0.396155,1.02847,0.632315,19.4176,72.4271,21.5556,8.0,36.0,28.0,653.527,642.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rub,right_arm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.79,1406.25,3281.25,1875.0,2412.9,461.538,3428.57,2967.03,7.7187,0.0,818.182,818.182,3113.54,1595.38,4024.91,2429.53,2310.14,937.5,3375.0,2437.5,0.045119,0.644127,0.371118,1.11482,0.743705,222.922,608.479,48.8679,24.0,76.0,52.0,188.679,1272.0,140.625,93.75,187.5,93.75,380.952,380.952,380.952,0.0,0.0,0.0,0.0,0.0,2085.33,1969.59,2201.06,231.466,234.375,187.5,281.25,93.75,0.002522,0.618197,0.596253,0.640141,0.043888,12.9101,13.1068,9.5,7.0,12.0,5.0,5000.0,24.0,1781.25,1781.25,1781.25,0.0,1500.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,2548.91,2548.91,2548.91,0.0,1781.25,1781.25,1781.25,0.0,0.003338,0.579931,0.579931,0.579931,0.0,14.2017,14.2017,39.0,39.0,39.0,0.0,22500.0,2.66667
slap,left_arm,1289.06,843.75,2625.0,1781.25,1573.63,857.143,3000.0,2142.86,66.8524,0.0,802.228,802.228,2700.86,1891.61,4867.44,2975.83,1773.44,1031.25,2625.0,1593.75,0.041009,0.779727,0.676775,1.00083,0.324054,228.266,1447.83,41.5,23.0,81.0,58.0,849.057,141.333,993.75,93.75,1593.75,1500.0,1024.5,380.952,2181.82,1800.87,175.448,0.0,1058.82,1058.82,1901.3,1329.88,2867.94,1538.06,1031.25,468.75,1687.5,1218.75,0.014742,0.711389,0.287433,1.05219,0.764755,72.0925,331.891,25.8,13.0,49.0,36.0,1500.0,120.0,199.219,93.75,281.25,187.5,384.949,380.952,406.78,25.8273,0.0,0.0,0.0,0.0,1250.94,1022.24,1955.9,933.652,269.531,187.5,375.0,187.5,0.009578,0.456349,0.2404,0.629319,0.38892,58.1305,148.842,5.5,3.0,7.0,4.0,775.862,77.3333,1356.25,187.5,1968.75,1781.25,1026.1,380.952,2400.0,2019.05,13.1148,0.0,196.721,196.721,2086.09,1012.28,3719.94,2707.65,1337.5,93.75,2437.5,2343.75,0.021176,0.757272,0.557408,0.908418,0.35101,144.734,408.147,25.6667,12.0,38.0,26.0,978.261,184.0
stroke,left_arm,1793.144524,937.5,4600.883225,3808.424203,2123.066882,449.531268,4000.0,3333.644894,3.495211,0.0,148.749645,288.586708,3541.02952,2690.761791,4254.638636,1634.956059,2834.113305,1826.631742,4226.93489,2466.561893,0.01112,0.634394,0.453379,0.838058,0.445816,44.433842,129.839497,61.120666,41.261914,89.95033,54.15853,239.390897,896.828065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stroke,belly,1045.738597,1080.354567,1034.944666,0.0,1374.954582,1581.409307,1514.085636,0.0,0.0,0.0,0.0,0.0,2507.683781,2466.608227,2222.966613,0.0,1057.900082,1087.33298,1106.82871,0.0,0.005202,0.521293,0.519368,0.517115,0.0,17.085886,13.635243,65.95559,32.584002,25.826159,0.0,22500.0,2.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.100955,187.5,572.731416,434.836757,541.091957,380.952,997.288314,771.10429,2.337166,0.0,41.901663,190.577414,2340.112112,1816.361449,2999.775673,1095.118625,840.752928,359.924451,897.113309,819.993116,0.004063,0.559854,0.250294,1.050052,0.355053,17.976608,20.202425,21.5918,8.0,52.833639,45.938087,3149.050418,335.67619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tickle,left_arm,2247.597857,831.048831,4318.087041,3254.544711,1825.316546,380.952,4800.0,4419.05,45.59695,0.0,1261.183092,957.054943,3146.017108,1673.268741,4440.262533,3003.42864,2053.762993,469.099971,4079.28533,3056.541145,0.011526,0.720033,0.45752,1.162338,0.756618,65.774789,212.950841,45.61714,2.129832,88.59669,131.58891,526.183696,1461.01513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.44767,1326.012939,1903.900558,1047.890334,834.981759,1237.713265,919.187638,680.26067,39.350557,0.0,130.067815,313.957629,2361.647962,2864.529516,2901.816006,684.981804,1387.995503,802.159381,1968.75,536.066916,0.00465,0.789266,0.634801,0.762209,0.277162,20.043228,14.598638,31.618409,15.783687,41.274631,22.141806,585.210265,545.00979
scratch,right_arm,984.914976,750.0,1181.635472,406.109519,1334.268469,737.50167,1790.134419,962.847333,216.073786,0.0,1044.525709,1051.568939,2275.770762,1723.611521,2690.793581,1033.896198,965.792362,883.988414,1160.088782,188.927894,0.008242,0.515872,0.279069,0.873902,0.607431,12.536106,21.586492,23.91836,18.377781,33.67525,14.201515,901.084023,317.31752,1680.749783,1218.75,2051.045946,825.554642,2377.775489,1216.703674,3000.0,1824.55338,16.323991,0.0,596.37245,594.170244,2686.194382,2062.981508,3339.603135,1234.7646,2073.030318,1445.184168,2825.628327,1640.280616,0.061236,0.600537,0.27905,0.972238,0.561274,263.167916,748.474691,41.359828,28.613818,55.819521,31.901287,374.700585,512.060935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tap,belly,1125.0,1125.0,1125.0,0.0,1411.76,1411.76,1411.76,0.0,0.0,0.0,0.0,0.0,1444.45,1444.45,1444.45,0.0,1125.0,1125.0,1125.0,0.0,0.029481,0.651116,0.651116,0.651116,0.0,76.859,76.859,21.0,21.0,21.0,0.0,22500.0,2.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.25,93.75,187.5,93.75,418.278,380.952,452.83,71.8778,0.0,0.0,0.0,0.0,1374.73,1143.07,1593.35,450.289,187.5,93.75,281.25,187.5,0.013225,0.560634,0.469294,0.653292,0.183998,48.2336,108.505,22.6667,7.0,53.0,46.0,2500.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stroke,belly,949.337249,863.643337,966.305806,93.75,1316.480233,749.657994,1843.939933,913.601074,353.234886,0.0,570.965134,72.63535,2348.889106,1840.273157,2504.717811,825.392202,1228.32548,1111.648973,1273.536975,93.75,0.021882,0.359339,0.287588,0.520026,0.066517,53.536412,115.091828,34.192865,22.923671,52.247483,55.562679,885.75897,281.787761,2074.595007,2312.374631,1604.875985,0.0,1867.281503,2175.436504,2399.383952,0.0,0.0,0.0,0.0,0.0,3204.32842,2967.145456,2433.846235,0.0,1389.146797,1014.621947,2459.086036,0.0,0.006594,0.88543,0.776385,0.792781,0.0,40.619722,21.948685,21.199656,38.138615,53.77596,0.0,22500.0,2.66667,150.793613,175.237629,181.25761,230.964789,255.297168,131.910767,174.973811,156.624025,0.0,0.0,0.0,0.0,758.749719,616.516664,2279.90135,1568.294553,289.824353,88.26054,1990.500002,1252.094601,0.001663,0.300903,0.006257,0.221995,0.037619,3.02339,17.971017,9.995855,0.0,18.537136,20.307862,484.081664,90.358667,1535.32068,750.0,4824.845681,4125.309185,2149.24679,1228.179273,2227.477262,1048.097275,0.0,0.0,0.0,0.0,2332.796173,1737.656493,3400.37037,1455.192989,1575.2241,1164.605031,4540.733332,3062.146864,0.006289,0.867919,0.594916,1.046308,0.446227,27.148567,61.026022,35.121394,20.945558,64.455113,24.319373,561.917513,307.251126
tap,right_arm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.96249,1218.75,1781.25,562.5,2018.562641,1294.492601,2374.37919,897.655893,0.0,0.0,0.0,0.0,2287.633917,1571.32116,3096.772799,1373.088873,1732.51128,1246.342698,2417.981934,1035.03198,0.029315,0.880403,0.549395,1.118124,0.566993,43.803175,179.459698,42.632505,25.192286,66.871387,44.836348,1277.177724,69.653247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tickle,left_arm,1090.114487,354.142588,3744.319839,3086.385201,1573.185309,383.384389,3312.126433,2613.145768,128.549533,0.0,1140.336639,1260.591165,2649.797013,1323.054059,5968.559462,4600.581254,1596.638427,968.189117,4014.128206,3157.196722,0.073665,0.677234,0.378062,1.085453,0.739719,175.781565,1295.817359,29.582104,16.00738,70.992788,69.261798,687.989342,1453.814921,809.185236,332.106612,1141.673824,484.248225,1154.694799,533.416114,1600.0,874.201394,132.448877,0.0,804.378409,829.985361,1566.325104,1117.710488,2175.168321,965.493376,879.715466,711.03244,1112.323813,438.290082,0.013753,0.58273,0.272348,1.010459,0.619773,32.189998,161.899739,21.470205,13.012062,56.584876,52.965019,803.629528,1506.434916,230.323263,93.75,375.0,281.25,421.968701,380.952,631.579,250.627,11.759052,0.0,334.091232,338.23612,1363.629758,738.141748,1911.853091,1124.293296,261.742156,127.638502,438.273989,281.25,0.006609,0.542,0.16353,0.920766,0.758516,23.262223,64.086886,6.90089,3.0,14.662821,11.690418,509.461048,1812.35122,1211.878911,187.5,1777.254716,1594.189609,1413.635345,380.952,2666.67,2285.71,60.457571,0.0,903.360125,700.791064,1749.925136,1447.204318,3032.441853,1578.332083,1288.492667,591.524057,1809.149709,1049.32598,0.007929,0.714317,0.468147,1.121248,0.54199,24.702241,142.866918,26.565397,5.693792,37.286681,26.499816,842.602867,1567.122252
tap,belly,1031.25,1031.25,1031.25,0.0,1403.017649,1391.450937,1823.545939,500.96365,238.83208,0.0,1013.827421,341.306029,2043.144764,1999.019047,2525.849088,500.000159,1074.2746,1031.25,1125.0,93.75,0.013287,0.556611,0.315884,0.69252,0.399391,43.796779,56.523385,21.622429,22.569593,27.410038,6.486984,3208.555867,24.0,1565.783826,1547.318912,1517.090275,0.0,1897.659839,1623.586205,1960.236433,0.0,0.0,0.0,0.0,0.0,2647.292221,2636.461235,2643.691399,0.0,1768.453269,1733.555275,1696.68223,0.0,0.003087,0.593641,0.586567,0.837267,0.0,15.458731,14.669471,35.684526,37.931255,35.657282,0.0,22500.0,2.66667,212.251588,97.017638,228.744342,49.374026,1571.14522,380.952,5436.914181,5396.475768,0.0,0.0,0.0,0.0,2496.903718,1092.301849,3884.853889,2802.080415,1593.384198,93.75,4303.966155,4130.630482,0.012924,0.495919,0.11156,0.893977,0.733018,64.238476,199.625658,24.214401,0.0,79.825683,69.12449,1097.56,109.333,1794.037715,1593.75,1978.443235,438.450105,2170.921862,1630.836986,2945.728576,1168.513195,0.0,0.0,0.0,0.0,2756.014763,2291.770063,3237.867053,510.011934,1925.652137,1687.5,2131.061638,424.055544,0.007275,0.735365,0.602797,0.854777,0.214764,30.648746,50.008797,43.394131,37.0,52.085376,14.167534,2090.1162,26.517689
